circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KAKARJAL,AGRICULTURAL,5,116,109.0,0,435.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KAKARLAPAD,AGRICULTURAL,5,223,213.0,0,836.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,POTHANAPALLY,AGRICULTURAL,5,57,57.0,0,213.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,RAMACHANARAPUR,AGRICULTURAL,5,365,334.0,0,1368.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,REGADIGADDA THANDA,AGRICULTURAL,5,1,1.0,0,3.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,S BREEDING FARM,AGRICULTURAL,5,20,9.0,0,98.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,THIMMASANIPALLY,AGRICULTURAL,5,60,50.0,0,225.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,UTA KUNTA,AGRICULTURAL,5,345,276.0,0,1308.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,KOTHAPALLY,AGRICULTURAL,5,24,18.0,0,90.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,KUSHMOHD PALLY,AGRICULTURAL,5,67,59.0,0,251.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,LINGALCHEDU,AGRICULTURAL,5,149,133.0,0,558.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,LINGUPALLY,AGRICULTURAL,5,73,70.0,0,273.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,MALKAPUR,AGRICULTURAL,5,433,345.0,0,1623.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,MALLAPUR,AGRICULTURAL,5,76,76.0,0,285.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,KOTHUR-BP,AGRICULTURAL,5,223,216.0,0,836.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,MADDIGATLA,AGRICULTURAL,5,485,452.0,0,1818.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,MUSTIVANI PALLY,AGRICULTURAL,5,2,2.0,0,7.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,MUTHYALAM PALLY,AGRICULTURAL,5,6,1.0,0,22.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,KOTHUR-BP,AGRICULTURAL,5,2,2.0,0,7.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,MALLAPUR,AGRICULTURAL,5,178,176.0,0,664.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,MASIGANDLA PALLY,AGRICULTURAL,5,264,259.0,0,990.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,MIDZIL(LT),AGRICULTURAL,5,534,533.0,0,2015.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,MUNNANOOR,AGRICULTURAL,5,214,207.0,0,808.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KAMARAM,AGRICULTURAL,5,196,183.0,0,735.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KARKARJAL THANDA,AGRICULTURAL,5,1,1.0,0,3.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KARKONDA,AGRICULTURAL,5,317,298.0,0,1188.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KAROOR,AGRICULTURAL,5,224,212.0,0,840.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KESHAWARAO PALLY,AGRICULTURAL,5,2,2.0,0,7.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KISHANGUDA,AGRICULTURAL,5,41,35.0,0,153.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,VENKATAPUR,AGRICULTURAL,5,235,220.0,0,881.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,YEDIRA,AGRICULTURAL,5,316,267.0,0,1187.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,YENUGONDA,AGRICULTURAL,5,197,175.0,0,741.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,ZAINALIPUR,AGRICULTURAL,5,172,153.0,0,647.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,C AND O,ZAMISTAPUR,AGRICULTURAL,5,287,256.0,0,1076.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,MODIPUR,AGRICULTURAL,5,126,107.0,0,472.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,NALLAVALLY,AGRICULTURAL,5,118,115.0,0,442.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,PALUGU TANDA,AGRICULTURAL,5,2,2.0,0,7.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,PARPALLY,AGRICULTURAL,5,458,369.0,0,1717.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,PERKIVEDU,AGRICULTURAL,5,149,121.0,0,558.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,NARASINGAPUR,AGRICULTURAL,5,64,58.0,0,240.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,PATHAMOLGARA,AGRICULTURAL,5,217,206.0,1250,818.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,PEDDAKAPETA,AGRICULTURAL,5,169,154.0,0,636.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,POTHULAMADUGU,AGRICULTURAL,5,203,155.0,0,774.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,RAWALPALLY,AGRICULTURAL,5,144,139.0,0,540.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SERIPALLY-BOOTHPOOR,AGRICULTURAL,5,34,29.0,0,129.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,RANIPET,AGRICULTURAL,5,70,66.0,0,262.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,REDDYGUDA,AGRICULTURAL,5,46,44.0,0,172.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,SINGAMDODDY,AGRICULTURAL,5,204,198.0,0,765.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,VADYAL,AGRICULTURAL,5,318,317.0,0,1199.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,VALLABHARAOPALLY,AGRICULTURAL,5,157,144.0,0,591.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,VELGOMLA,AGRICULTURAL,5,197,192.0,0,741.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,VEMULA,AGRICULTURAL,5,486,465.0,0,1827.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KOLLUR,AGRICULTURAL,5,659,638.0,0,2478.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KONDAPUR,AGRICULTURAL,5,280,276.0,625,1050.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KUCHUR,AGRICULTURAL,5,244,222.0,0,917.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,LINGAMPALLY,AGRICULTURAL,5,163,152.0,0,611.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,ANCHAN PALLY,AGRICULTURAL,5,25,24.0,0,93.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,ASHI REDDY PALLY,AGRICULTURAL,5,50,50.0,0,187.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,BAISPALLY,AGRICULTURAL,5,11,11.0,0,41.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,BALSUL GONDA,AGRICULTURAL,5,114,112.0,0,429.38
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,CHELIMILLA,AGRICULTURAL,5,147,147.0,0,551.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,CHENNAI PALLY,AGRICULTURAL,5,20,20.0,0,75.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,RAMPUR,AGRICULTURAL,5,181,149.0,0,678.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,SALEPALLY,AGRICULTURAL,5,11,11.0,0,41.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,SANGINONIPALLY,AGRICULTURAL,5,67,57.0,0,251.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,SERIVENKATAPUR,AGRICULTURAL,5,108,99.0,0,407.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,DHAN LAXMI COLNY (TC-V) -US-PE,AGRICULTURAL,5,3,2.0,0,11.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SERIPALLY-HANSAPOOR,AGRICULTURAL,5,85,71.0,0,321.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SIDDAIPALLY,AGRICULTURAL,5,40,36.0,0,150.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,SOMALTANDA,AGRICULTURAL,5,29,27.0,0,108.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,TATIKONDA,AGRICULTURAL,5,508,489.0,0,1907.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,TATIPARTHY,AGRICULTURAL,5,262,261.0,0,982.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,BHOOTHPUR,KOTHAPALLY,AGRICULTURAL,5,58,54.0,0,217.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,VESPULA,AGRICULTURAL,5,291,290.0,0,1091.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MIDZIL,KOTHAPALLY,AGRICULTURAL,5,7,7.0,0,26.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,ACHAIPALLY,AGRICULTURAL,5,23,23.0,0,86.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,CHINNAMAMPALLY,AGRICULTURAL,5,13,13.0,0,48.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,DASARLAPALLY,AGRICULTURAL,5,108,101.0,0,405.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,JANAMPET,AGRICULTURAL,5,412,377.0,625,1545.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,LOKIREV,AGRICULTURAL,5,206,203.0,0,772.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,MALLAREDDY PALLY,AGRICULTURAL,5,2,2.0,0,7.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,NAWABPET,AGRICULTURAL,5,180,169.0,0,675.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,PALLEGADDA,AGRICULTURAL,5,35,33.0,0,131.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,CHINNA WARWAL,AGRICULTURAL,5,94,94.0,0,352.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,GANDEED,AGRICULTURAL,5,208,190.0,0,780.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,GOVINDA PALY THANDA,AGRICULTURAL,5,11,11.0,0,41.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,JAKLA PALLY,AGRICULTURAL,5,4,4.0,0,15.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,JANAM PALLY,AGRICULTURAL,5,24,24.0,0,90.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,SHAIR PALLY,AGRICULTURAL,5,7,7.0,0,26.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,SURARAM,AGRICULTURAL,5,219,206.0,0,821.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,THIRUMALAMPALLY,AGRICULTURAL,5,86,78.0,0,322.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,UBBARI TANDA,AGRICULTURAL,5,2,2.0,0,7.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,VEERAM PALLY,AGRICULTURAL,5,114,94.0,0,427.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,KRIHNA GARDEN LANE (MR-IV)-NA,AGRICULTURAL,5,1,1.0,0,3.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,ALOOR,AGRICULTURAL,5,246,236.0,0,922.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,ALWANPALLY,AGRICULTURAL,5,96,79.0,0,360.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,AMMAPALLY-J,AGRICULTURAL,5,62,50.0,0,232.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BADEPALLY,AGRICULTURAL,5,212,189.0,0,799.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BANDAMEDIPALLY,AGRICULTURAL,5,2,2.0,0,7.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BUREDDY PALLY,AGRICULTURAL,5,4,4.0,0,15.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,KANAKAPOOR,AGRICULTURAL,5,99,91.0,0,371.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,KOMMIREDDYPALLY,AGRICULTURAL,5,193,191.0,0,723.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,MD HUSSAINPALLY,AGRICULTURAL,5,171,155.0,0,641.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,MOOSAPET,AGRICULTURAL,5,53,49.0,625,201.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,NANDIPET,AGRICULTURAL,5,258,239.0,0,969.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,POMAL,AGRICULTURAL,5,350,326.0,0,1314.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,PUTTONOPALLY,AGRICULTURAL,5,2,2.0,0,7.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,RANGAMPALLY,AGRICULTURAL,5,7,7.0,0,26.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,REKULA CHOWDAPUR,AGRICULTURAL,5,137,135.0,0,513.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,REVALLY,AGRICULTURAL,5,12,12.0,0,45.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,RUDRARAM,AGRICULTURAL,5,311,284.0,0,1166.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,JANGAMREDDY PALLY,AGRICULTURAL,5,50,46.0,0,187.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,JINNARAM,AGRICULTURAL,5,145,143.0,0,543.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,KAPILAPUR,AGRICULTURAL,5,174,172.0,0,646.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,KOM REDDY PALLY,AGRICULTURAL,5,217,217.0,0,813.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,KONDAPUR,AGRICULTURAL,5,98,95.0,0,367.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,VINJAMUR,AGRICULTURAL,5,408,359.0,0,1532.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,KOILKONDA,YELLAREDDY PALLY,AGRICULTURAL,5,161,114.0,0,603.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,ANNA REDDY PALLY,AGRICULTURAL,5,198,192.0,0,744.38
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,BORING THANDA,AGRICULTURAL,5,7,7.0,0,26.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,BURUGUPALLY,AGRICULTURAL,5,295,270.0,1250,1106.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,CHERLAPALLY,AGRICULTURAL,5,76,63.0,0,285.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,CHINNADIRALA,AGRICULTURAL,5,161,153.0,0,603.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,EKKUVAPALLY-J,AGRICULTURAL,5,118,108.0,0,442.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,GANGAPOOR,AGRICULTURAL,5,663,601.0,1250,2493.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,GOLLAPALLY,AGRICULTURAL,5,8,8.0,0,30.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,GOPLAPUR KALAN,AGRICULTURAL,5,3,3.0,0,11.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,NIZALAPUR,AGRICULTURAL,5,120,118.0,0,450.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,POLKAMPALLY,AGRICULTURAL,5,352,337.0,625,1320.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,SANKALAMODI,AGRICULTURAL,5,174,174.0,625,652.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,SHAKRAPUR,AGRICULTURAL,5,234,232.0,625,877.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,TALLAGADDA,AGRICULTURAL,5,25,25.0,0,93.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,THIMMAPUR-BP,AGRICULTURAL,5,92,89.0,0,345.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,THUNKINIPUR,AGRICULTURAL,5,104,104.0,3125,390.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,RUKKAMPALLY,AGRICULTURAL,5,45,44.0,0,168.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,SIDDOTTAM,AGRICULTURAL,5,128,114.0,0,480.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,TEEGALAPALLY,AGRICULTURAL,5,199,178.0,0,746.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,THIMMAIPALLY,AGRICULTURAL,5,9,9.0,0,33.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,VEERSETTI PALLY,AGRICULTURAL,5,29,29.0,1875,108.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,LINGAI PALLY(V.CHED),AGRICULTURAL,5,20,20.0,0,75.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,MANSOOR PALLY,AGRICULTURAL,5,109,108.0,0,408.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,PACHANGAL TANDA,AGRICULTURAL,5,4,4.0,0,15.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,PAGIDIYAL,AGRICULTURAL,5,300,299.0,0,1102.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,PEDDA WARWAL,AGRICULTURAL,5,146,145.0,0,547.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,BOYA GUDESELU,AGRICULTURAL,5,9,9.0,0,33.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,CHINNAIPALLY,AGRICULTURAL,5,8,8.0,0,30.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,CHOWDAR PALLY,AGRICULTURAL,5,185,184.0,0,693.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,DESAI PALLY,AGRICULTURAL,5,137,137.0,0,513.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,DHARMA PUR,AGRICULTURAL,5,51,37.0,0,191.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,E.C.TANDA,AGRICULTURAL,5,67,67.0,0,251.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,GUTTAKADI PALLY,AGRICULTURAL,5,30,30.0,0,112.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,INDIRA NAGAR COLONY,AGRICULTURAL,5,1,1.0,0,3.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,JADCHERLA,AGRICULTURAL,5,1,1.0,0,3.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KISTAMPALLY,AGRICULTURAL,5,52,44.0,0,196.88
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KODGAL,AGRICULTURAL,5,618,581.0,0,2317.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KODUPARTHY-J,AGRICULTURAL,5,17,15.0,0,63.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KONDEDU,AGRICULTURAL,5,150,143.0,0,562.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,KURVAGADDAPALLY,AGRICULTURAL,5,20,20.0,0,75.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,VEMULA,AGRICULTURAL,5,391,361.0,0,1468.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,AMMAPALLY-BN,AGRICULTURAL,5,16,15.0,0,60.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,APPAJIPALLY-BN,AGRICULTURAL,5,33,33.0,0,123.75
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,BALANAGAR,AGRICULTURAL,5,176,158.0,795,672.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,BANDAPALLY,AGRICULTURAL,5,11,11.0,0,41.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,BALANAGAR,BODAGUTTA THANDA-PD,AGRICULTURAL,5,10,10.0,0,37.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,YANMANGANDLA,AGRICULTURAL,5,559,534.0,0,2096.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,ZANGAMAIPALLY,AGRICULTURAL,5,39,34.0,0,146.25
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,NAWABPET,KOTHAPALLY,AGRICULTURAL,5,14,14.0,0,52.5
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,AGRAHARAMPOTLAPALLY,AGRICULTURAL,5,96,80.0,1250,360.0
MAHABOOBNAGAR,JADCHERLA,RAJAPUR,RAJAPUR,BIBINAGAR,AGRICULTURAL,5,39,38.0,0,146.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,RANGA REDDY PALLY,AGRICULTURAL,5,5,5.0,0,18.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,REDDY PALLY,AGRICULTURAL,5,188,159.0,0,708.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,RUSUM PALLY,AGRICULTURAL,5,187,186.0,0,701.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,SALAR NAGAR,AGRICULTURAL,5,48,48.0,0,180.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,GANDEED,SALKAR PET,AGRICULTURAL,5,361,359.0,625,1354.13
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,GADERIYAL,AGRICULTURAL,5,349,348.0,0,1308.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,GORI GADDA TANDA,AGRICULTURAL,5,1,1.0,0,3.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,JAGGAMPALLY,AGRICULTURAL,5,19,19.0,0,71.25
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,JULA PALLY,AGRICULTURAL,5,296,293.0,0,1110.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,KANCHAN PALLY,AGRICULTURAL,5,57,48.0,0,213.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,KOLIMPALLY,AGRICULTURAL,5,6,6.0,0,22.5
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,KUCHAMINI THANDA,AGRICULTURAL,5,1,1.0,0,3.75
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,SHESHADRI NAGAR (SG-VII)-NA,AGRICULTURAL,5,3,3.0,0,11.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,LINGAMPET,AGRICULTURAL,5,139,134.0,625,521.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,MACHARAM-J,AGRICULTURAL,5,3,3.0,0,11.25
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,MAKTHAPALLY,AGRICULTURAL,5,5,5.0,0,18.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,MALLABOINPALLY,AGRICULTURAL,5,1,1.0,0,3.75
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,MARKET YARD,AGRICULTURAL,5,6,6.0,0,22.5
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,NAGASALA,AGRICULTURAL,5,141,128.0,0,533.25
